0,261,158
5,324,177
10,598,363
15,137,71
20,132,76
25,234,148
30,273,165
35,307,187
40,827,502
45,1010,607
50,491,320
55,262,148
60,665,392
65,1542,924
70,559,347
75,197,96
80,94,44
85,488,286
90,961,550
95,147,87
100,195,107
105,257,148
110,344,211
115,696,391
120,322,181
125,383,211
130,567,342
135,403,238
140,292,160
145,774,441
150,265,154
155,179,106
160,134,74
165,734,452
170,180,95
175,249,141
180,123,72
185,502,309
190,480,256
195,174,100
200,1057,620
205,476,284
210,114,61
215,290,167
220,364,203
225,170,71
230,259,144
235,152,78
240,280,158
245,467,243
250,176,88
255,762,412
260,319,185
265,1107,670
270,257,152
275,1777,1037
280,235,112
285,202,115
290,110,72
295,848,482
300,229,121
305,238,121
310,174,101
315,622,364
320,445,252
325,211,105
330,247,143
335,102,54
340,204,115
345,76,41
350,632,351
355,177,96
360,498,306
365,101,55
370,244,125
375,311,169
380,94,40
385,240,134
390,128,63
395,585,335
400,69,35
405,168,90
410,570,340
415,198,93
420,462,251
425,303,172
430,464,269
435,185,103
440,401,204
445,337,189
450,257,148
455,177,88
460,543,325
465,242,108
470,114,63
475,140,64
480,403,201
485,452,226
490,440,253
495,226,113
500,169,93
505,717,395
510,212,111
515,669,420
520,66,34
525,251,137
530,130,55
535,735,447
540,528,293
545,229,137
550,730,428
555,197,111
560,148,85
565,350,202
570,286,152
575,147,80
580,588,343
585,207,125
590,639,368
595,144,72
600,201,93
605,270,154
610,358,232
615,122,70
620,124,61
625,957,546
630,174,106
635,249,135
640,1540,933
645,214,114
650,417,209
655,360,213
660,216,121
665,358,179
670,462,251
675,150,77
680,185,102
685,303,176
690,448,262
695,395,206
700,93,52
705,703,428
710,233,135
715,147,76
720,686,436
725,295,167
730,613,358
735,121,72
740,178,99
745,164,97
750,266,146
755,275,163
760,579,331
765,974,555
770,441,263
775,64,24
780,135,74
785,1472,889
790,291,167
795,149,81
800,599,362
805,88,45
810,161,90
815,78,38
820,746,440
825,223,104
830,281,154
835,261,135
840,316,152
845,524,296
850,48,18
855,494,244
860,54,27
865,194,118
870,84,42
875,53,25
880,268,136
885,94,54
890,250,136
895,286,167
900,277,181
905,74,42
910,305,179
915,290,167
920,45,25
925,97,54
930,241,141
935,96,48
940,119,60
945,232,137
950,226,121
955,850,523
960,160,97
965,1119,623
970,336,194
975,838,495
980,94,59
985,699,397
990,210,110
995,528,285
1000,148,85
1005,272,144
1010,377,197
1015,403,256
1020,307,164
1025,533,269
1030,409,214
1035,138,80
1040,277,177
1045,172,102
1050,187,90
1055,323,196
1060,1620,908
1065,622,382
1070,1001,588
1075,926,542
1080,102,48
1085,259,144
1090,279,162
1095,73,43
1100,200,106
1105,188,85
1110,221,107
1115,394,224
1120,64,32
1125,382,224
1130,838,476
1135,1222,699
1140,275,161
1145,135,49
1150,608,368
1155,974,571
1160,250,153
1165,317,157
1170,594,331
1175,411,257
1180,161,86
1185,379,228
1190,449,270
1195,72,37
1200,183,91
1205,727,419
1210,944,529
1215,1104,614
1220,170,89
1225,680,390
1230,847,455
1235,235,122
1240,203,101
1245,341,202
1250,1717,1043
1255,137,67
1260,414,232
1265,162,99
1270,465,262
1275,78,38
1280,179,91
1285,433,236
1290,350,171
1295,274,132
1300,143,61
1305,519,281
1310,113,61
1315,80,30
1320,165,91
1325,496,270
1330,210,127
1335,262,158
1340,212,108
1345,504,290
1350,74,42
1355,289,151
1360,392,211
1365,94,45
1370,164,95
1375,154,91
1380,186,98
1385,188,92
1390,159,62
1395,516,269
1400,288,169
1405,631,359
1410,782,452
1415,777,443
1420,186,105
1425,122,62
1430,102,43
1435,192,106
1440,292,161
1445,389,220
1450,64,37
1455,535,314
1460,149,85
1465,592,324
1470,94,48
1475,262,136
1480,423,259
1485,148,75
1490,760,424
1495,184,106
1500,833,465
