Iterations,VI avg moves,QL avg moves
6510,6850.1,318.4
6515,5749.5,385.4
6520,6778.7,218.4
6525,5979.1,185.4
6530,4053.2,452.9
6535,9760.9,372.5
6540,9295.5,217.9
6545,7366.7,147.5
6550,4983.8,512.5
6555,5719.7,228
6560,6566.8,215.8
6565,5671.4,375.4
6570,9405.2,342.5
6575,6121.7,335.4
6580,9402.1,325
6585,5487.1,490
6590,5214.5,175.5
6595,5744.3,365
6600,8332.6,188.3
6605,5557.8,277.9
6610,6733.8,275
6615,9555.8,285
6620,6569.4,308
6625,5606.4,245.4
6630,7152.6,300
6635,6632.3,235.4
6640,7150.3,205.4
6645,7446.5,242.5
6650,7262.6,265.4
6655,9227.6,268.3
6660,8241.2,342.5
6665,9655.2,395.4
6670,7330.8,275.4
6675,5759.1,355
6680,7943.9,147.9
6685,6785.5,262.9
6690,6178.5,335.4
6695,6357.5,220.4
6700,7071.4,327.9
6705,5761,295.4
6710,9850.7,285
6715,6943.4,172.5
6720,7537.9,385.4
6725,7259.2,300
6730,7762,292.5
6735,8412.1,280
6740,6641.7,145
6745,5328.2,302.5
6750,6536.6,315.4
6755,7930.4,302.5
6760,9525.3,375
6765,6625.8,320
6770,7768.9,167.9
6775,6903.7,412.5
6780,9293.1,402.9
6785,5383.9,332.5
6790,6143,345.8
6795,8910.4,317.9
6800,3678.7,185
6805,10967.6,270
6810,5470.6,332.9
6815,7919.5,382.5
6820,7998.8,207.5
6825,11362.8,232.5
6830,5483.4,422.9
6835,7308.6,390
6840,7169.9,322.5
6845,9133.9,395.4
6850,6039.4,392.5
6855,6582.9,240
6860,7189.8,292.5
6865,6312.9,192.9
6870,9799.7,550
6875,8129.5,188.3
6880,9873.4,282.5
6885,6236.9,352.5
6890,5741,237.9
6895,8587.5,255
6900,6858.5,215
6905,8831.5,250
6910,6270.4,342.5
6915,4614.7,240.4
6920,8333.1,280
6925,9572.3,312.5
6930,9427.8,287.9
6935,8235.8,320
6940,6835.8,220
6945,8717.6,442.9
6950,6049.1,345
6955,7529.9,275
6960,7695.1,240
6965,8809,217.9
6970,7349.2,242.5
6975,9011.2,325
6980,8023.5,332.5
6985,7629.6,315
6990,5788.8,207.9
6995,6773.5,375
7000,7697.3,215.4
7005,5069.9,450
7010,7249.1,205
7015,7405.6,342.5
7020,5807.3,320
7025,8752.8,425.4
7030,6577.6,265.4
7035,6149.6,325.4
7040,7120.2,250
7045,5309.1,495.4
7050,7849.7,450
7055,5614,402.9
7060,5966.9,452.9
7065,3362.9,332.5
7070,8930.4,262.5
7075,6419.1,245.4
7080,7542.3,275
7085,5401.6,257.9
7090,9007.7,375.4
7095,9386.3,177.9
7100,7237.1,285
7105,8848.6,478.3
7110,6513,222.5
7115,6629.7,247.5
7120,8896.6,280
7125,6740.4,235
7130,6776.6,235.4
7135,6923.1,320
7140,5406.7,272.5
7145,9063.7,420
7150,5106.8,410
7155,6367.8,260
7160,7203.7,240
7165,7830.1,235.4
7170,6153.4,225
7175,6469.1,302.5
7180,6888.2,235.4
7185,6919.4,252.9
7190,6615.7,402.5
7195,8403.8,265.4
7200,6332.4,232.5
7205,7201.6,395
7210,10144,530
7215,6253,355.8
7220,7209.7,272.5
7225,6703.1,352.5
7230,6385.1,235.4
7235,4917.8,225.4
7240,8026.4,355.4
7245,7834.4,152.5
7250,5807.6,422.5
7255,4275.6,325.4
7260,8303.7,303.3
7265,5060.7,262.5
7270,4161.9,372.5
7275,6128.5,400
7280,6820.9,355
7285,5723.3,268.3
7290,8274,382.9
7295,5755.4,157.9
7300,5977.6,275
7305,9221.7,192.9
7310,6097.3,250
7315,6572.5,327.5
7320,8627.1,295.4
7325,5638.7,432.9
7330,6029.3,350
7335,6282.2,185.4
7340,8559.7,480
7345,6790.8,275.4
7350,9793.1,227.5
7355,9496.5,300
7360,9321.4,222.9
7365,7760.8,432.9
7370,6603.7,362.9
7375,7880.9,362.5
7380,6773.2,400
7385,7212.7,262.5
7390,6716.9,255
7395,5572.2,440
7400,4972.1,322.5
7405,5743,415
7410,6516,392.5
7415,8666.2,292.5
7420,8098.5,272.5
7425,6600.2,325
7430,6160.3,330
7435,6756.3,252.9
7440,6034.7,265
7445,5759.7,237.9
7450,7953.1,142.9
7455,6467.8,340
7460,6981.5,180.8
7465,6853.2,285.4
7470,9392.9,250
7475,7122.7,162.5
7480,9000.4,232.5
7485,8126.1,365
7490,7475.8,432.5
7495,6693.9,490
7500,6773.8,212.5
7505,6797,282.5
7510,7227.9,272.5
7515,7885.1,482.5
7520,8565.5,442.9
7525,6166.5,255.8
7530,7351.3,330
7535,7323.9,255.4
7540,7554.6,255.4
7545,4797.5,230
7550,5100.1,377.9
7555,6900.1,395
7560,7465.9,295
7565,5684.3,330
7570,9919.8,412.5
7575,7134.3,510
7580,6903.7,415
7585,5692.6,332.5
7590,6983,297.5
7595,7661.4,360
7600,6198.7,470
7605,7111.7,370
7610,7183.3,500
7615,5874.4,396
7620,7611.9,245
7625,9433.5,153.3
7630,8473.2,502.5
7635,5327,370
7640,7148,215
7645,6638.7,255.4
7650,5880.8,305.4
7655,7249.5,207.9
7660,8378.1,362.5
7665,7552.9,440
7670,8298.2,227.5
7675,6894.5,208.3
7680,7933.4,450
7685,7888.2,275
7690,7272.3,185
7695,8174.7,385
7700,6636.7,217.5
7705,8095.3,492.5
7710,7622.8,450
7715,5127.5,170
7720,7273.6,395.4
7725,5496.9,337.9
7730,6743.4,415
7735,7753.2,460
7740,9224.1,350
7745,8064.8,352.5
7750,7888,332.5
7755,7767.5,285.4
7760,9409,545
7765,7703.7,472.5
7770,6863.8,462.5
7775,8618.6,392.9
7780,7979,252.5
7785,9670.4,297.9
7790,8103.7,255.8
7795,6099,360
7800,5168.1,252.5
7805,7957,442.5
7810,5799.2,360
7815,8360.5,290
7820,6394.3,287.5
7825,6859.6,372.5
7830,6065,320
7835,5337.2,365.4
7840,4171.6,355.4
7845,5567.5,520
7850,7875.4,382.9
7855,6774.4,287.9
7860,8869.8,280
7865,7296.9,402.9
7870,5721.4,402.9
7875,7102.1,350
7880,5961.4,540
7885,5651.2,430
7890,7156.8,550
7895,5887.7,402.9
7900,9101.7,402.5
7905,7066.1,510
7910,9383.9,490
7915,8566.3,352.5
7920,8289.8,442.9
7925,7917.7,217.9
7930,5475,470
7935,7564,245.4
7940,7589.1,250.8
7945,7416.2,390
7950,4752.1,510
7955,5857.1,202.5
7960,6620.7,357.9
7965,7800,390
7970,8215.1,405.4
7975,7681,385.4
7980,6434.6,207.5
7985,9187.7,232.5
7990,9023.3,425.4
7995,8552.2,332.9
8000,7584,430
8005,4477,295.4
8010,8933.6,342.5
8015,4168,450
8020,5369.3,275.4
8025,9333.7,332.9
8030,8903.1,312.5
8035,8216,352.5
8040,7306.4,325
8045,4606,282.5
8050,6630.1,320
8055,6929.6,432.5
8060,6744.3,285
8065,9240.8,352.5
8070,6436.9,400
8075,6291.5,405.4
8080,5796.5,395.4
8085,6887.6,332.5
8090,8199.2,550
8095,4582.6,212.5
8100,7301.7,300
8105,8338.3,415
8110,4672.1,327.5
8115,8044.9,352.9
8120,9262.5,262.5
8125,6809.9,417.5
8130,5791.6,238.3
8135,4251.2,250
8140,6420.2,450
8145,6980.4,425.4
8150,6530.7,360
8155,4136.7,335
8160,4652.1,350
8165,8346.2,235.8
8170,6714,282.9
8175,7009.4,335.4
8180,9088.5,460
8185,8101,155.4
8190,5512,382.5
8195,6555.8,310
8200,7045.6,352.5
8205,7065.1,220.4
8210,7172.5,182.5
8215,9065.6,330
8220,7499.8,282.5
8225,6632.2,292.5
8230,7716.1,332.9
8235,7750,370
8240,4202.4,202.5
8245,8930.6,330
8250,7116.7,225.4
8255,5360.2,237.9
8260,6783.7,270
8265,7479.5,390
8270,7109,460
8275,6128.6,212.5
8280,6989,362.5
8285,6307.7,382.5
8290,5749.1,255.4
8295,9178.8,222.5
8300,7661.6,232.9
8305,6641.3,472.9
8310,8966.3,435
8315,7689.6,250
8320,5349.5,382.5
8325,6960.1,242.5
8330,7128.3,380
8335,9627.1,342.9
8340,7937.3,352.9
8345,5898.2,270
8350,5581.9,555.4
8355,6143.1,290
8360,8800.4,330
8365,6783.6,422.9
8370,4603.9,270
8375,8421.8,310
8380,8122.7,272.9
8385,6313.3,230
8390,5256.1,230
8395,6769.7,222.5
8400,7092,390
8405,7668.8,245.4
8410,6718.8,232.5
8415,8882.2,185.4
8420,5587.1,380
8425,10094.9,332.5
8430,6216.3,365
8435,6350.8,148.3
8440,6600.5,397.9
8445,5284.1,350
8450,6891.5,295.4
8455,5798.7,382.5
8460,6942.4,212.5
8465,8007.9,402.5
8470,6005.6,218
8475,6716.5,250
8480,7111.5,295.5
8485,6976.4,362.9
8490,7828.7,275.4
8495,5726.2,353
8500,8739.3,175
8505,8575,482.5
8510,6222.4,272.5
8515,7354.7,492.9
8520,7179.3,560
8525,6259.9,510
8530,8853.9,322.5
8535,6338.1,405.4
8540,4880,500
8545,5488.3,410
8550,6378.8,247.9
8555,9113,195.5
8560,6252.5,197.5
8565,10388.2,412.5
8570,6907.7,322.9
8575,7096.1,372.5
8580,7588.4,242.9
8585,7964.3,222.5
8590,5867.3,290
8595,6397,402.5
8600,8551.4,292.9
8605,5183.4,340
8610,6084.8,282.5
8615,7657.2,450
8620,6754.9,302.9
8625,6085.8,402.5
8630,6926.7,325
8635,6602.7,407.9
8640,6194.9,245.5
8645,7699.8,285
8650,7904.9,248.3
8655,5464.2,370
8660,6410.5,317.9
8665,6170.3,360
8670,6537.6,500
8675,7836.1,432.9
8680,7828.3,452.9
8685,8691.3,490
8690,8555.4,257.5
8695,8124.8,292.5
8700,7800.4,265.4
8705,6299,117.9
8710,5667.3,320
8715,6891.5,440
8720,6793.7,302.5
8725,6686,332.5
8730,8458.7,425.4
8735,7920.3,373
8740,7225.7,327.9
8745,7611.1,370
8750,7207.1,383
8755,9233.1,350
8760,5555.9,455.8
8765,7534.7,325.9
8770,7972.1,348
8775,8902.5,345.4
8780,7801.1,205.4
8785,7380.8,202.5
8790,5198.1,435.5
8795,8948.2,572.5
8800,4813.7,580
8805,7966.6,472.5
8810,8568.3,365.5
8815,8580.5,185.9
8820,6561,405
8825,7392.4,372.5
8830,7202.5,412.5
8835,9036.7,475.4
8840,4714.4,325.5
8845,7717.1,442.5
8850,9193.1,392.5
8855,8163.6,427.5
8860,7935.3,385.5
8865,6406.5,490
8870,9314.8,470
8875,6922.6,318
8880,7010.2,497.5
8885,8018.3,470
8890,7107.6,320
8895,8497.9,205.4
8900,7469.7,355
8905,4223.4,372.5
8910,6523.7,285
8915,8807.2,332.5
8920,6719.3,392.9
8925,7962.5,292.5
8930,6390.9,258.3
8935,7768.9,545
8940,6409.5,385.5
8945,8230.4,313
8950,7455.4,248.3
8955,8690.5,462.5
8960,5228.1,230
8965,3505.8,260
8970,6018.6,472.5
8975,5000,222.9
8980,6747.2,225.4
8985,5645.5,255
8990,6919.7,70
8995,4991.8,298.3
9000,4879,222.5
9005,7095.8,168
9010,7764.3,202.5
9015,5904.5,452.9
9020,7876.2,382.5
9025,6899.8,490
9030,9384.6,363
9035,8033,383
9040,9528.4,390
9045,4537.3,225
9050,9241.2,208
9055,8483.9,300
9060,5694.5,402.5
9065,8409,285.5
9070,6447.2,380
9075,8176.6,492.5
9080,7188.6,395.5
9085,8732.8,210.5
9090,7781.8,293
9095,5370.2,192.9
9100,7683.8,435.4
9105,7395.5,265.4
9110,6521.3,425.4
9115,5909.7,240
9120,9156.4,180
9125,7403.1,552.5
9130,4864.1,255.9
9135,4927,452.5
9140,8011.1,510
9145,5424.4,352.5
9150,6973.6,195
9155,9299.4,415.4
9160,4698.8,330
9165,11032.6,372.9
9170,4122.8,310
9175,5639,485.8
9180,7087.4,510
9185,7341,450
9190,6367.7,302.5
9195,7013.4,197.9
9200,6173.9,400
9205,6672.5,337.9
9210,11183.3,320
9215,3645.1,425.4
9220,9539.3,522.5
9225,6991.2,400
9230,5587.4,395
9235,4905.8,402.5
9240,6623.3,345.5
9245,10615.3,287.5
9250,5974.6,305.4
9255,7759.9,365.5
9260,4523.1,520
9265,6828.2,422.9
9270,7228.5,305
9275,5990.6,432.5
9280,6591.8,305
9285,5445.9,492.5
9290,7074.5,253
9295,7730.7,273.4
9300,5561.4,230
9305,8103.2,525
9310,7169.4,245
9315,4952,285.4
9320,4976.5,195
9325,6745.9,435.5
9330,7557.3,405.9
9335,7729.5,415
9340,4486.6,345.4
9345,7131.2,415.4
9350,6420,350.4
9355,6651.7,445
9360,6867.7,420
9365,4605,363
9370,7651.1,185.4
9375,5615.3,332.9
9380,7485.1,462.9
9385,7955.6,292.5
9390,5452.7,325.4
9395,6827.7,480
9400,7230.2,262.5
9405,7454,373
9410,6805.7,305.5
9415,7875.6,412.9
9420,4093.4,225.4
9425,6464.1,300.8
9430,6500.8,282.5
9435,6904.7,235.4
9440,7140.1,360
9445,8837.7,262.5
9450,6732,262.5
9455,6919,532.9
9460,8004.6,512.5
9465,8252.5,455
9470,4825.6,452.5
9475,4858.9,342.5
9480,7262.7,422.5
9485,5383,303
9490,6273.7,452.5
9495,4236.8,375.5
9500,6865.6,277.9
9505,8444.5,237.5
9510,7239.2,325
9515,6440.1,460
9520,5579.2,245.4
9525,6883.4,315
9530,9016.9,492.5
9535,7597.2,345.5
9540,8410.9,257.5
9545,8873.2,442.5
9550,5931.9,292.9
9555,8442,333
9560,6830,593
9565,5254.9,440
9570,7708.4,500
9575,6636.8,352.5
9580,5749.2,315.4
9585,5074.8,492.5
9590,5976.8,372.9
9595,7695.8,172.9
9600,4514.6,317.9
9605,6697.7,362.9
9610,6241.3,475.4
9615,4674,147.5
9620,7209.5,530
9625,3751.8,405.9
9630,8694.9,410
9635,6893.4,375.4
9640,6498.3,363
9645,6816.4,282.9
9650,7366,142.5
9655,7777.1,495
9660,8038,275.5
9665,6622.4,340
9670,9838.5,355
9675,7072.7,392.5
9680,6481.5,332.9
9685,6703.2,180.4
9690,7796.7,365
9695,8824,320
9700,7774.3,432.9
9705,6902.4,297.9
9710,5853.8,485.4
9715,5786.4,305.9
9720,6499.9,178
9725,5445.7,367.5
9730,7384.4,402.9
9735,5447.9,390
9740,7674.4,522.9
9745,6462.3,327.5
9750,8029.5,272.5
9755,5213.1,275.5
9760,8944.2,218.3
9765,6587.3,550
9770,7526.8,288.4
9775,5145.1,443
9780,5873.7,417.9
9785,6058.2,342.5
9790,7452.3,422.5
9795,6774.2,368.4
9800,6852,460
9805,4430.4,328.4
9810,4756.6,385
9815,6242.1,435.5
9820,5508,342.5
9825,3115.2,465
9830,5327.6,215
9835,7914.1,302.5
9840,4044.9,187.9
9845,6508.5,412.5
9850,5388,475
9855,6510.1,265
9860,7184.6,255.4
9865,5156.3,322.5
9870,6331.8,522.5
9875,3520.1,502.5
9880,9081.6,365.4
9885,6595.9,412.5
9890,5765.8,335
9895,6588.6,165.5
9900,7002.2,422.5
9905,7249.5,493
9910,7439.3,240
9915,6627.3,303
9920,6028.4,640
9925,5719.1,335
9930,6577.7,445.5
9935,4048.1,347.5
9940,5815.9,370
9945,6581.1,412.9
9950,5393.3,342.9
9955,4962.3,570
9960,7319.4,362.5
9965,6254,370
9970,6571.9,230.4
9975,5718.1,223
9980,9490.8,292.9
9985,7188,482.5
9990,5932.5,462.5
9995,6715.4,265.4
10000,7003.4,533
10005,6312.1,352.5
10010,6253.2,378
10015,7394,345.4
10020,5524.3,307.9
10025,4876.1,385.4
10030,6619.6,505
10035,7041.3,472.5
10040,7046.2,500
10045,4746,550
10050,6539,382.5
10055,8240.1,510
10060,5358.9,440
10065,7178.4,405.4
10070,5174.4,522.5
10075,7115.3,410
10080,5259.1,262.5
10085,4132.8,295.4
10090,5033.8,302.5
10095,4080.8,585.4
10100,6595.6,205.5
10105,9185.7,522.5
10110,4847.2,352.5
10115,6239.9,440
10120,4536.3,217.5
10125,6351.9,260
10130,5733.1,452.9
10135,6482.4,285
10140,7980.7,512.9
10145,6274.8,423
10150,4905.3,410.4
10155,7681.1,262.5
10160,6202.9,415.4
10165,4418.9,342.5
10170,7497.5,323
10175,7670,285.4
10180,3208.4,297.9
10185,6986.4,492.5
10190,6119.7,395.4
10195,4902.3,265.4
10200,6876,402.5
10205,7206.9,365
10210,6014.6,330.8
10215,6064.3,322.5
10220,6544.6,342.5
10225,4272,347.5
10230,6358.8,265.4
10235,6997,383
10240,5311.8,462.9
10245,6187,725.5
10250,4919.2,380
10255,5610.2,372.5
10260,4732.2,438.3
10265,8150.5,530
10270,7929.8,295.4
10275,6670.3,430
10280,5794.8,147.5
10285,3605.3,395
10290,5336,383
10295,3128,293
10300,7686.2,425
10305,5867.7,440
10310,8079.5,435.4
10315,6859.8,365.5
10320,5647.4,405
10325,7739.1,575
10330,8519.1,415.9
10335,4573.9,520
10340,5225,265.5
10345,5964.9,445.5
10350,5701.2,285
10355,4842.6,390.5
10360,4418.2,465.5
10365,4533.7,475.5
10370,4529.2,340
10375,4786.4,572.5
10380,5956.1,412.9
10385,7469.9,335.9
10390,4606.6,392.9
10395,3567.4,353
10400,5620.3,305
10405,5687.4,295.5
10410,6479.7,247.9
10415,5969.3,167.9
10420,4963.8,550
10425,3624.4,430
10430,4375.5,365.5
10435,6522.4,342.9
10440,4623.6,292.5
10445,6170.4,280.9
10450,6825,502.9
10455,7939.9,415
10460,5149.2,300
10465,5637.3,355
10470,5847,598.4
10475,3545.9,405
10480,4893.9,522.9
10485,5643.6,325
10490,4255.3,428
10495,5243,372.5
10500,5415.8,265.5
10505,8284.2,480
10510,5032.7,112.9
10515,6647.4,335.9
10520,3912.1,402.5
10525,7665.6,540
10530,3483.2,452.5
10535,4693.6,430.9
10540,4928.4,410
10545,6661.7,322.5
10550,5476.5,362.9
10555,2943.1,475.4
10560,4773.7,570
10565,5861.4,242.5
10570,4945.1,395.4
10575,4712.8,530
10580,5521.9,442.5
10585,5162.8,355.5
10590,5674,472.5
10595,5816.7,512.5
10600,6091.9,370
10605,6118.3,315.4
10610,7425.5,452.5
10615,5664.8,322.9
10620,4035.8,362.5
10625,6469.1,482.9
10630,6995.5,233
10635,5063.1,385.9
10640,4986.5,505.4
10645,6756,282.5
10650,5869,432.5
10655,5479,395
10660,6664.5,425.5
10665,4743.4,152.5
10670,5194.5,295.5
10675,6689.9,282.9
10680,5121.6,255.4
10685,4853.1,423
10690,4719.1,275.4
10695,3028.9,362.5
10700,5556.8,387.5
10705,4802.4,365.5
10710,4087.8,342.5
10715,3607.7,182.9
10720,4700.1,245.4
10725,5883.8,177.9
10730,4645.5,245.4
10735,5647.6,237.5
10740,4452.9,395
10745,4753.1,288.3
10750,3708.7,255
10755,3614.1,357.5
10760,4260.4,165
10765,5088.9,432.9
10770,5603.9,415
10775,5401.4,300.4
10780,4192.5,272.5
10785,5293.5,472.9
10790,6050.9,198
10795,6137.4,372.9
10800,4080.6,322.5
10805,5696.9,453
10810,3038.7,372.9
10815,4371.9,353
10820,5248.2,275
10825,5719.5,405
10830,4232.1,393
10835,5043.6,465.5
10840,4247.6,292.9
10845,4831.3,590
10850,5937.4,332.5
10855,4575,372.5
10860,6194.5,382.5
10865,4927.3,325
10870,5105.7,475
10875,4104.5,292.5
10880,2369.9,515.4
10885,5343.1,332.5
10890,5719.4,623
10895,6350.1,185
10900,6927.6,305
10905,7036.7,367.5
10910,4986.1,270.8
10915,3677,248
10920,4188.9,420
10925,4781.2,340
10930,5926.7,410
10935,4927.7,305
10940,6614.8,445.4
10945,5270,472.9
10950,4757.2,255
10955,3566.2,128
10960,4746.2,268
10965,5340.5,295
10970,5689.1,335.5
10975,4492.7,217.9
10980,5891.6,402.5
10985,5409.4,235.4
10990,7570.2,313
10995,4462.8,265.4
11000,3607.5,398
11005,4275.3,505.5
11010,4696.6,393
11015,6300.3,322.5
11020,3692,318
11025,4990.3,232.9
11030,5081.6,292.5
11035,3944.6,355.4
11040,6175.4,440
11045,5781.2,338
11050,5292.2,532.5
11055,7782,368
11060,5425.5,325
11065,3943.4,292.5
11070,5522.6,265.5
11075,4276.3,442.9
11080,5413.9,380
11085,6288.1,212.5
11090,4043.7,482.9
11095,5382.4,420
11100,4316,372.5
11105,8193.5,353
11110,3531.3,302.5
11115,6058.7,455
11120,4399.4,472.9
11125,5890.2,302.5
11130,8033.4,288
11135,4423.2,455.4
11140,3811.5,303
11145,5735.4,348
11150,5027.3,342.5
11155,2485.5,268.4
11160,5341.6,332.5
11165,5471.3,382.9
11170,3761.6,295
11175,6092.1,492.9
11180,6013.8,462.5
11185,5463.6,325
11190,4662.5,422.5
11195,7376.3,385.4
11200,5427.4,573
11205,7445.4,452.9
11210,6485.4,542.5
11215,4674.8,185.5
11220,6754.1,255
11225,4899.4,392.5
11230,5928.6,278
11235,3295.5,470
11240,6418.2,640
11245,5537.2,425.4
11250,6171,415
11255,6819.5,422.5
11260,3969.1,415.8
11265,4961.9,298
11270,7331.2,305.4
11275,3267.3,510
11280,2585.8,602.9
11285,3903.2,395.5
11290,5855.2,585.4
11295,6231.5,493
11300,4831.7,285.4
11305,5124.6,325
11310,4359.3,402.5
11315,6141.9,245
11320,5618.2,360
11325,5154.8,235
11330,4702.5,410
11335,4452.1,382.9
11340,5655.8,207.5
11345,4971,570
11350,7273.7,170.4
11355,3815.1,592.5
11360,7081.7,470
11365,3281.7,615.5
11370,6032.9,350
11375,5202.7,328.4
11380,5731.6,380
11385,4549.5,502.9
11390,5352.8,383
11395,5938.6,532.5
11400,3392.1,382.9
11405,3524.9,322.5
11410,4317.6,413
11415,5771.2,542.9
11420,4617.2,490
11425,4982.1,592.5
11430,7057.5,418
11435,8116.7,330
11440,4610.1,207.9
11445,5802,342.5
11450,2606.4,195
11455,4629.3,358
11460,5229.3,372.5
11465,4552.2,422.7
11470,5920.1,405.7
11475,5253.2,508.3
11480,6999.2,463
11485,5422.5,305.2
11490,4328.4,435.4
11495,4759.2,522.5
11500,7028.9,445.4
11505,5035.8,302.7
11510,3943.6,238.1
11515,6851.3,472.7
11520,2872,282.7
11525,3713.3,372.5
11530,4044.8,488.2
11535,4406.9,492.5
11540,2975.9,277.9
11545,6002.5,375.8
11550,3528.5,488.1
11555,4378.9,442.7
11560,4280.2,565.4
11565,3922.6,390
11570,5723.1,430
11575,3480.9,553
11580,4738.9,523
11585,6971.5,490
11590,4792.7,215
11595,5266.2,412.5
11600,6284.8,380.8
11605,8078.3,385.5
11610,5676.1,490
11615,5626.9,495.4
11620,4829.5,522.5
11625,2797.3,375
11630,6654.5,297.9
11635,1848.3,335.4
11640,4874.1,342.5
11645,5531.6,432.9
11650,4614.1,462.9
11655,4517.2,562.5
11660,5334.8,305
11665,3303.3,340.5
11670,3878.5,465.4
11675,4532.5,300
11680,3309.5,495.4
11685,3664.1,272.5
11690,5428.7,340
11695,4831,592.5
11700,6362.4,410
11705,5445.1,540
11710,3362.1,430.8
11715,4682.1,490
11720,5884.6,402.5
11725,3742.3,440
11730,4840.6,455.2
11735,5327.8,190
11740,3334.2,342.5
11745,5058.9,470
11750,3504.9,272.5
11755,6719.1,513
11760,4889.9,365.7
11765,4209.9,482.7
11770,4820.8,650
11775,7070.3,642.7
11780,4360.9,402.9
11785,3437.1,462.5
11790,4125.8,362.9
11795,2793.1,488.3
11800,5560.2,328.4
11805,5000.3,418.3
11810,4253.3,355.2
11815,4674.3,225.5
11820,5044,320.9
11825,3635,605.7
11830,2344.6,590
11835,3676.8,362.5
11840,3047.4,522.9
11845,5463,472.9
11850,5528.1,422.5
11855,5331.4,265.4
11860,4349.2,382.9
11865,6352.4,385.6
11870,4859.5,305
11875,4629.3,280.9
11880,4663.3,552.7
11885,5519.2,480
11890,6740.5,395.4
11895,6215.3,455
11900,5569.1,530
11905,5055.6,562.9
11910,7918.3,485.4
11915,5236.7,430
11920,6087.8,410
11925,5835,295.4
11930,5679.8,452.5
11935,6752.2,276
11940,6618.8,562.5
11945,4530.4,425.4
11950,4718.3,378.1
11955,7127.1,355.4
11960,5874.1,455.6
11965,3492.1,380
11970,3154.7,385.5
11975,6144.6,338.2
11980,4902.3,295.4
11985,4433.9,480
11990,3414,450
11995,5016.4,395.2
12000,6617.1,402.5
12005,4021.7,155.4
12010,6836.1,212.5
12015,4810.6,395.4
12020,3158.4,455.5
12025,4474.4,435
12030,7139,472.9
12035,3741.8,413.6
12040,2622.4,247.9
12045,7365.7,425.5
12050,3924.4,355.5
12055,4524.2,433
12060,5213.2,365
12065,5341.6,455.6
12070,4929.7,338.3
12075,5490.1,472.5
12080,4794.3,505.4
12085,2876.7,387.9
12090,7894.5,335.2
12095,3312.3,242.5
12100,6134.4,422.5
12105,4404.8,342.5
12110,4772.6,328
12115,3463.5,315.9
12120,3591.5,518.4
12125,5619.9,237.9
12130,3854,432.5
12135,4754,395.4
12140,4978.5,232.5
12145,4762.1,462.5
12150,3961.2,455
12155,3276.9,512.5
12160,4071.8,503
12165,3395.2,260.9
12170,3751,245.9
12175,3883.3,182.5
12180,4634.2,190.6
12185,6319.1,385.6
12190,4898.9,363
12195,6049.2,355.6
12200,3087.7,572.5
12205,4356.7,415
12210,3616.3,342.9
12215,4690.2,308.1
12220,5385.7,255.9
12225,6008.3,398.3
12230,3239,445.5
12235,4930.7,395.4
12240,3683.4,278.3
12245,4517.3,492.5
12250,6747.2,475.4
12255,2785.6,455.4
12260,3099.4,228.7
12265,3707.9,440
12270,4507.5,495.5
12275,3426.6,208
12280,3493.9,532.7
12285,4303.4,620
12290,6108.5,305.8
12295,6182.6,352.5
12300,4697,362.9
12305,3083.3,255.7
12310,4184.3,420
12315,5690.7,580
12320,5508.5,543
12325,5542.1,207.9
12330,5185.5,435.4
12335,4807.9,413
12340,1805.6,248.5
12345,5235.7,308.4
12350,5736.7,472.5
12355,5321.7,408.5
12360,2808.9,455.5
12365,4864.7,412.5
12370,5814.9,308.5
12375,4414,337.9
12380,4111.3,235.4
12385,6348.2,373
12390,3676.7,402.9
12395,6067.9,475
12400,3498.4,325.2
12405,4329.5,443
12410,4723.8,530
12415,3227.2,450
12420,3447.9,257.9
12425,3177.7,372.9
12430,2749.3,412.7
12435,6029.9,365.6
12440,3594.9,290.5
12445,5159,345
12450,7942.4,351
12455,2732.6,363
12460,2540.3,495.4
12465,7406.3,620
12470,5150,520
12475,5626.8,210
12480,3140.9,432.9
12485,4175.7,285.6
12490,5128.7,365.4
12495,6003.6,295.9
12500,7180.2,438
12505,4981.3,562.9
12510,5969.8,342.7
12515,4913.7,540
12520,6055.8,327.5
12525,6107.1,410
12530,3451.7,530
12535,3449.3,342.5
12540,4995,292.9
12545,6755.4,285.4
12550,3118.1,522.5
12555,4791.5,425.6
12560,5223.9,355.2
12565,3727.1,265.4
12570,5941.3,495.4
12575,5624.2,372.5
12580,4009.3,315.2
12585,3778.7,592.9
12590,5526.6,422.5
12595,3811.3,385.5
12600,3781.4,368
12605,5075.5,252.5
12610,5945.7,413.4
12615,3053,320
12620,6051.1,278.5
12625,3644.6,442.5
12630,3532.1,342.9
12635,3037.5,370
12640,5342.3,547.9
12645,4923.3,362.9
12650,4744.2,375.6
12655,4144,252.5
12660,5855.4,265.4
12665,4731.8,345.4
12670,3044.2,515.4
12675,7629.5,275.9
12680,6886.7,435.4
12685,2784.3,145
12690,3469.5,415.8
12695,5162.4,515
12700,3550.5,482.7
12705,5019.2,215.4
12710,4222.1,237.5
12715,5607.8,352.7
12720,5437.5,265.4
12725,5382,252.9
12730,3779.4,362.5
12735,4970.1,285.4
12740,4574.2,315.2
12745,4711.7,342.5
12750,4467.1,180.9
12755,3108.8,400
12760,4442.6,175.9
12765,4492.8,345.4
12770,3490.6,285.5
12775,6876.3,287.9
12780,4064.7,362.5
12785,5967.9,372.7
12790,7089.8,460
